unid,survey_date_month,survey_num,gender,working,cft_score,num_score,com_score,grit_score,opt_score
80211,2016-08-01,1,Female,True,7.0,,6.0,9,9.0
80211,2017-01-01,2,Female,True,7.0,,6.0,9,9.0
10206,2016-05-01,1,Female,False,3.0,,,2,9.0
37261,2018-02-01,1,Female,False,,,,1,4.0
5095,2018-05-01,1,Male,False,,,,9,
34975,2017-02-01,1,Female,False,4.0,,,7,
34975,2017-10-01,2,Female,False,4.0,,,7,
34975,2018-10-01,3,Female,True,4.0,,,7,
56377,2017-10-01,1,Female,False,5.0,,,1,0.0
58759,2016-07-01,1,Male,False,6.0,,,6,8.0
58759,2016-11-01,2,Male,True,6.0,,,6,8.0
11623,2018-08-01,1,Male,False,7.0,,,8,
11623,2018-09-01,2,Male,False,7.0,,,8,
45679,2016-06-01,1,Female,False,3.0,,3.0,7,5.0
45679,2016-10-01,2,Female,False,3.0,,3.0,7,5.0
45679,2017-03-01,3,Female,False,3.0,,3.0,7,5.0
39917,2018-09-01,1,Female,False,8.0,5.0,6.0,5,
76334,2018-06-01,1,Female,True,8.0,,7.0,1,
62880,2017-05-01,1,Female,False,5.0,,,1,
77969,2017-08-01,1,Male,False,3.0,,,2,
27468,2018-08-01,1,Female,False,,,,8,
101223,2018-01-01,1,Male,False,,,,8,
38788,2017-12-01,1,Female,False,,,,2,
40296,2018-03-01,1,Female,False,,,,8,4.0
40296,2018-08-01,2,Female,False,,,,8,4.0
76526,2018-07-01,1,Female,False,3.0,,6.0,9,
9377,2016-02-01,1,Female,True,3.0,,,9,9.0
70781,2018-10-01,1,Female,False,,,,5,
23959,2017-03-01,1,Female,False,6.0,,,9,5.0
23959,2018-05-01,2,Female,False,6.0,,,9,5.0
41037,2016-09-01,1,Female,False,1.0,,,6,7.0
14719,2017-06-01,1,Male,False,7.0,,,7,5.0
14719,2017-10-01,2,Male,False,7.0,,,7,5.0
14719,2018-01-01,3,Male,False,7.0,,,7,5.0
14719,2018-07-01,4,Male,False,7.0,,,7,5.0
53677,2018-02-01,1,Female,True,3.0,,4.0,3,5.0
93523,2018-05-01,1,Male,False,,,,2,
24281,2017-12-01,1,Female,False,,,,8,10.0
24281,2018-03-01,2,Female,False,,,,8,10.0
24281,2018-06-01,3,Female,False,,,,8,10.0
32783,2018-05-01,1,Male,False,,,,1,
99237,2017-10-01,1,Female,True,,,,1,
34713,2016-04-01,1,Male,True,9.0,,5.0,7,
34713,2016-08-01,2,Male,True,9.0,,5.0,7,
34713,2016-12-01,3,Male,False,9.0,,5.0,7,
34713,2018-06-01,4,Male,False,9.0,,5.0,7,
41700,2018-06-01,1,Male,False,,,,2,
81447,2017-03-01,1,Male,False,7.0,5.0,5.0,4,9.0
97727,2016-12-01,1,Female,True,7.0,5.0,7.0,9,7.0
59942,2018-06-01,1,Male,False,,,,8,
92477,2016-08-01,1,Female,False,3.0,,6.0,3,4.0
27589,2018-05-01,1,Female,False,,,,6,
38231,2017-09-01,1,Female,True,,,,4,6.0
32278,2018-04-01,1,Male,False,,,,1,
96642,2016-05-01,1,Female,True,6.0,,6.0,8,10.0
96642,2017-04-01,2,Female,False,6.0,,6.0,8,10.0
96642,2018-06-01,3,Female,False,6.0,,6.0,8,10.0
100469,2017-12-01,1,Female,False,6.0,,,0,6.0
101749,2017-10-01,1,Female,False,,,,0,4.0
45671,2018-01-01,1,Female,False,,,,6,3.0
45671,2018-05-01,2,Female,False,,,,6,3.0
24259,2018-06-01,1,Male,True,7.0,,5.0,2,
56973,2016-10-01,1,Male,False,8.0,5.0,6.0,2,4.0
14677,2018-01-01,1,Female,False,,,,7,3.0
53604,2016-05-01,1,Female,False,7.0,3.0,6.0,9,8.0
53604,2016-09-01,2,Female,False,7.0,3.0,6.0,9,8.0
53604,2017-01-01,3,Female,False,7.0,3.0,6.0,9,8.0
58945,2016-07-01,1,Female,True,4.0,,6.0,8,10.0
58945,2016-11-01,2,Female,True,4.0,,6.0,8,10.0
58945,2018-07-01,3,Female,True,4.0,,6.0,8,10.0
89630,2016-05-01,1,Female,False,5.0,,,9,3.0
89630,2016-09-01,2,Female,False,5.0,,,9,3.0
89630,2017-05-01,3,Female,False,5.0,,,9,3.0
11194,2017-06-01,1,Female,False,5.0,,,8,9.0
11194,2017-10-01,2,Female,False,5.0,,,8,9.0
11194,2018-02-01,3,Female,False,5.0,,,8,9.0
79387,2018-09-01,1,Male,False,9.0,,,9,
81,2018-05-01,1,Female,False,,,,9,
2601,2017-05-01,1,Female,False,2.0,,3.0,9,
2601,2017-08-01,2,Female,False,2.0,,3.0,9,
20032,2016-02-01,1,Female,False,4.0,,7.0,7,11.0
20032,2016-06-01,2,Female,False,4.0,,7.0,7,11.0
20032,2016-10-01,3,Female,False,4.0,,7.0,7,11.0
20032,2017-01-01,4,Female,False,4.0,,7.0,7,11.0
23113,2018-01-01,1,Female,False,,,,2,
32063,2016-12-01,1,Female,False,7.0,3.0,6.0,7,3.0
2978,2017-10-01,1,Female,False,6.0,,,6,9.0
2978,2018-02-01,2,Female,False,6.0,,,6,9.0
2978,2018-07-01,3,Female,False,6.0,,,6,9.0
9776,2017-09-01,1,Female,False,5.0,3.0,5.0,4,5.0
9776,2018-05-01,2,Female,False,5.0,3.0,5.0,4,5.0
76910,2016-07-01,1,Female,False,5.0,,6.0,8,
12795,2016-11-01,1,Female,True,7.0,,,9,5.0
12795,2017-03-01,2,Female,True,7.0,,,9,5.0
56824,2016-03-01,1,Female,False,5.0,,,3,
25149,2018-07-01,1,Female,False,6.0,,6.0,5,
89492,2017-01-01,1,Female,False,7.0,1.0,5.0,4,8.0
89492,2017-09-01,2,Female,True,7.0,1.0,5.0,4,8.0
11197,2016-03-01,1,Female,False,3.0,,,2,-3.0
34247,2017-04-01,1,Female,False,5.0,2.0,5.0,7,3.0
59843,2018-06-01,1,Female,False,,,,0,
68098,2017-09-01,1,Male,False,7.0,,,2,
80721,2018-07-01,1,Female,False,9.0,2.0,7.0,9,
51055,2018-05-01,1,Male,False,,,,7,
62780,2016-09-01,1,Female,True,7.0,,,6,4.0
62780,2017-01-01,2,Female,False,7.0,,,6,4.0
8879,2016-05-01,1,Male,False,7.0,2.0,6.0,2,1.0
84807,2016-10-01,1,Male,False,7.0,5.0,7.0,3,1.0
37151,2016-10-01,1,Female,False,3.0,,,5,
39740,2016-10-01,1,Male,True,9.0,,6.0,7,0.0
73271,2017-04-01,1,Female,False,6.0,3.0,3.0,6,8.0
75768,2016-08-01,1,Male,False,9.0,7.0,8.0,4,5.0
15125,2018-07-01,1,Male,False,7.0,5.0,6.0,7,
76034,2016-07-01,1,Female,True,6.0,2.0,7.0,5,7.0
76034,2016-12-01,2,Female,False,6.0,2.0,7.0,5,7.0
34671,2018-05-01,1,Male,False,9.0,,,0,
92310,2017-10-01,1,Female,False,6.0,,,4,3.0
82412,2016-06-01,1,Female,False,9.0,6.0,7.0,9,8.0
82412,2016-10-01,2,Female,True,9.0,6.0,7.0,9,8.0
64566,2018-08-01,1,Male,False,,,,4,
64566,2018-10-01,2,Male,False,,,,4,
58595,2016-12-01,1,Female,True,7.0,4.0,7.0,9,5.0
64767,2018-06-01,1,Female,False,4.0,,,8,
91903,2018-05-01,1,Female,False,,,,9,
37058,2018-01-01,1,Female,False,,,,8,10.0
37058,2018-02-01,2,Female,False,,,,8,10.0
37058,2018-10-01,3,Female,False,,,,8,10.0
85207,2018-05-01,1,Female,False,,,,3,
26209,2018-10-01,1,Female,False,,,,6,
40048,2016-04-01,1,Female,False,3.0,,5.0,9,3.0
36124,2016-03-01,1,Female,False,4.0,,,8,7.0
2133,2018-05-01,1,Female,False,,,,4,
39032,2018-05-01,1,Female,False,,,,6,
61610,2016-05-01,1,Male,False,3.0,,,1,7.0
46520,2017-10-01,1,Female,False,,,,0,
66745,2016-05-01,1,Female,True,6.0,,6.0,3,6.0
91271,2016-06-01,1,Female,False,7.0,2.0,6.0,9,4.0
91271,2016-09-01,2,Female,False,7.0,2.0,6.0,9,4.0
91271,2017-01-01,3,Female,False,7.0,2.0,6.0,9,4.0
96371,2017-10-01,1,Male,True,7.0,,6.0,5,6.0
25217,2017-12-01,1,Female,False,,,,9,6.0
95107,2018-08-01,1,Female,False,,,,7,
60536,2016-09-01,1,Male,True,6.0,,,1,4.0
69600,2017-01-01,1,Female,True,3.0,2.0,3.0,2,
12271,2016-03-01,1,Female,False,5.0,2.0,5.0,0,
61930,2018-06-01,1,Male,False,,,,6,
59513,2017-06-01,1,Female,False,,,,9,6.0
59513,2017-10-01,2,Female,False,,,,9,6.0
59513,2018-02-01,3,Female,False,,,,9,6.0
59513,2018-07-01,4,Female,False,,,,9,6.0
85410,2017-05-01,1,Male,False,5.0,,,2,3.0
41769,2018-07-01,1,Female,True,4.0,,,5,
41769,2018-11-01,2,Female,True,4.0,,,5,
49860,2018-05-01,1,Female,True,,,,5,
84097,2017-03-01,1,Female,False,5.0,,,3,4.0
37028,2017-10-01,1,Female,False,,,,5,3.0
37028,2018-02-01,2,Female,True,,,,5,3.0
37028,2018-06-01,3,Female,False,,,,5,3.0
14615,2018-09-01,1,Male,False,,,,2,
96384,2018-05-01,1,Female,False,7.0,5.0,5.0,6,
73588,2018-09-01,1,Female,False,8.0,3.0,5.0,5,
52533,2017-11-01,1,Male,False,,,,7,2.0
78380,2018-03-01,1,Female,True,,,,9,9.0
78380,2018-04-01,2,Female,True,,,,9,9.0
88779,2018-02-01,1,Female,False,9.0,,,1,
69234,2016-11-01,1,Male,False,6.0,,,9,9.0
24410,2018-09-01,1,Male,False,5.0,,,9,
95809,2018-05-01,1,Male,False,,,,3,
72767,2018-08-01,1,Female,True,,,,4,
5863,2016-03-01,1,Female,False,4.0,,5.0,4,10.0
5863,2018-07-01,2,Female,False,4.0,,5.0,4,10.0
102238,2017-10-01,1,Female,False,,,,0,7.0
101922,2018-05-01,1,Male,False,,,,2,
90394,2017-01-01,1,Male,True,8.0,5.0,7.0,5,4.0
90394,2017-05-01,2,Male,False,8.0,5.0,7.0,5,4.0
49904,2016-02-01,1,Female,False,3.0,,,8,4.0
60696,2016-04-01,1,Female,False,6.0,,,1,9.0
30677,2016-02-01,1,Male,False,6.0,4.0,7.0,8,5.0
30677,2016-10-01,2,Male,False,6.0,4.0,7.0,8,5.0
30677,2017-02-01,3,Male,True,6.0,4.0,7.0,8,5.0
30677,2017-06-01,4,Male,True,6.0,4.0,7.0,8,5.0
28758,2017-08-01,1,Male,True,4.0,,6.0,8,6.0
88559,2016-09-01,1,Female,True,4.0,,5.0,6,
88559,2017-08-01,2,Female,False,4.0,,5.0,6,
84465,2018-02-01,1,Male,False,,,,0,6.0
52970,2016-02-01,1,Female,True,6.0,3.0,4.0,5,7.0
52970,2016-06-01,2,Female,False,6.0,3.0,4.0,5,7.0
93657,2017-09-01,1,Female,True,9.0,,,9,
45291,2017-07-01,1,Female,False,,,,8,5.0
45291,2017-10-01,2,Female,False,,,,8,5.0
33774,2018-10-01,1,Female,False,9.0,4.0,6.0,4,
46302,2017-08-01,1,Female,False,,,,5,5.0
97547,2017-06-01,1,Male,True,7.0,5.0,7.0,8,5.0
15184,2016-10-01,1,Male,True,9.0,9.0,8.0,8,6.0
33671,2016-09-01,1,Female,False,8.0,,,4,10.0
33671,2017-01-01,2,Female,False,8.0,,,4,10.0
39011,2017-03-01,1,Female,False,6.0,,,9,5.0
39011,2018-03-01,2,Female,False,6.0,,,9,5.0
63047,2017-10-01,1,Female,False,,,,3,3.0
44008,2016-10-01,1,Male,True,9.0,,7.0,6,14.0
90832,2017-01-01,1,Female,True,6.0,,,8,
90832,2017-05-01,2,Female,True,6.0,,,8,
50118,2016-05-01,1,Female,False,6.0,3.0,8.0,2,9.0
34029,2016-06-01,1,Male,False,,,,8,4.0
34029,2016-10-01,2,Male,True,,,,8,4.0
88194,2016-10-01,1,Male,False,1.0,,4.0,9,5.0
88194,2017-07-01,2,Male,True,1.0,,4.0,9,5.0
88194,2018-02-01,3,Male,False,1.0,,4.0,9,5.0
72142,2016-09-01,1,Male,False,7.0,5.0,4.0,1,4.0
90961,2017-06-01,1,Female,False,,,,9,7.0
90961,2018-03-01,2,Female,False,,,,9,7.0
90961,2018-06-01,3,Female,False,,,,9,7.0
87639,2018-03-01,1,Male,False,7.0,2.0,6.0,8,2.0
83288,2018-09-01,1,Female,False,6.0,2.0,5.0,0,
51408,2017-03-01,1,Female,False,6.0,4.0,4.0,7,8.0
62704,2018-05-01,1,Female,False,,,,0,
77053,2017-01-01,1,Female,True,10.0,,,8,
77053,2017-09-01,2,Female,False,10.0,,,8,
95883,2016-02-01,1,Male,False,8.0,6.0,5.0,4,4.0
95883,2016-06-01,2,Male,True,8.0,6.0,5.0,4,4.0
95883,2016-10-01,3,Male,True,8.0,6.0,5.0,4,4.0
95883,2017-02-01,4,Male,True,8.0,6.0,5.0,4,4.0
95883,2018-06-01,5,Male,False,8.0,6.0,5.0,4,4.0
60007,2018-07-01,1,Female,False,2.0,,5.0,6,
42759,2018-10-01,1,Male,False,9.0,,,1,
37124,2017-01-01,1,Male,False,4.0,,,8,7.0
37124,2018-05-01,2,Male,False,4.0,,,8,7.0
78570,2016-09-01,1,Male,False,7.0,,,2,
100938,2017-04-01,1,Male,False,6.0,,,1,12.0
100938,2018-05-01,2,Male,False,6.0,,,1,12.0
84161,2017-09-01,1,Male,False,,,,2,5.0
13486,2017-01-01,1,Female,False,4.0,,,1,9.0
26323,2017-07-01,1,Female,True,4.0,,6.0,5,2.0
3426,2018-06-01,1,Female,False,,,,1,
72827,2017-01-01,1,Male,False,5.0,5.0,6.0,2,9.0
76997,2016-09-01,1,Male,False,9.0,,9.0,9,8.0
1782,2018-01-01,1,Female,False,5.0,,,6,4.0
62309,2016-12-01,1,Male,False,7.0,,,5,1.0
67948,2016-11-01,1,Male,False,7.0,5.0,4.0,8,5.0
67948,2017-03-01,2,Male,False,7.0,5.0,4.0,8,5.0
67948,2017-09-01,3,Male,True,7.0,5.0,4.0,8,5.0
67948,2017-11-01,4,Male,False,7.0,5.0,4.0,8,5.0
84332,2016-03-01,1,Male,True,6.0,,6.0,6,6.0
84332,2016-07-01,2,Male,True,6.0,,6.0,6,6.0
84332,2016-10-01,3,Male,True,6.0,,6.0,6,6.0
28416,2018-07-01,1,Male,True,6.0,,,9,
621,2017-02-01,1,Female,False,5.0,3.0,4.0,4,6.0
621,2017-06-01,2,Female,False,5.0,3.0,4.0,4,6.0
42734,2017-01-01,1,Male,False,10.0,,,4,8.0
82452,2016-07-01,1,Female,False,5.0,4.0,4.0,8,7.0
82452,2016-11-01,2,Female,False,5.0,4.0,4.0,8,7.0
82452,2017-03-01,3,Female,False,5.0,4.0,4.0,8,7.0
26838,2018-11-01,1,Male,True,,,,3,
51302,2017-11-01,1,Male,False,6.0,5.0,5.0,1,2.0
1101,2018-06-01,1,Female,True,,,,9,
7647,2016-03-01,1,Male,True,10.0,4.0,6.0,9,
7647,2016-07-01,2,Male,True,10.0,4.0,6.0,9,
7647,2016-11-01,3,Male,True,10.0,4.0,6.0,9,
7647,2018-07-01,4,Male,True,10.0,4.0,6.0,9,
9690,2017-03-01,1,Male,True,5.0,,4.0,2,-4.0
6391,2016-07-01,1,Female,False,8.0,4.0,6.0,4,
2321,2017-12-01,1,Male,False,,,,5,
2321,2018-10-01,2,Male,False,,,,5,
86538,2017-01-01,1,Male,False,9.0,,,4,4.0
71067,2018-05-01,1,Female,False,,,,9,
80744,2016-02-01,1,Male,False,6.0,2.0,6.0,4,5.0
828,2017-11-01,1,Female,True,,,,5,1.0
56546,2016-11-01,1,Male,True,7.0,5.0,6.0,4,
56546,2017-11-01,2,Male,False,7.0,5.0,6.0,4,
49745,2016-08-01,1,Female,False,3.0,,4.0,5,1.0
55440,2017-01-01,1,Female,False,6.0,,,0,8.0
23753,2016-10-01,1,Male,False,3.0,,,2,4.0
50298,2016-12-01,1,Female,False,3.0,,4.0,7,-3.0
50298,2018-06-01,2,Female,True,3.0,,4.0,7,-3.0
31055,2017-02-01,1,Female,True,6.0,2.0,5.0,2,4.0
68594,2017-10-01,1,Female,False,9.0,,,8,5.0
79060,2017-11-01,1,Male,False,,,,7,4.0
100424,2018-10-01,1,Female,False,9.0,,,1,
80830,2018-02-01,1,Male,True,8.0,2.0,5.0,8,6.0
85618,2016-05-01,1,Female,False,7.0,4.0,6.0,6,3.0
49455,2017-04-01,1,Male,False,6.0,3.0,5.0,7,10.0
67505,2016-07-01,1,Female,False,5.0,,6.0,9,10.0
67505,2016-11-01,2,Female,True,5.0,,6.0,9,10.0
67505,2017-03-01,3,Female,False,5.0,,6.0,9,10.0
67505,2018-07-01,4,Female,False,5.0,,6.0,9,10.0
77938,2017-06-01,1,Male,False,6.0,,,2,7.0
1143,2018-10-01,1,Male,True,,,,4,
72359,2016-10-01,1,Female,False,8.0,,,3,0.0
43721,2017-05-01,1,Female,False,4.0,,,8,6.0
72243,2017-06-01,1,Female,False,4.0,3.0,7.0,5,2.0
96151,2017-04-01,1,Male,False,9.0,,,5,8.0
41695,2018-07-01,1,Male,False,,,,3,
34716,2018-07-01,1,Female,False,7.0,5.0,5.0,3,
83951,2016-10-01,1,Female,False,6.0,6.0,6.0,8,6.0
83951,2017-02-01,2,Female,False,6.0,6.0,6.0,8,6.0
83951,2018-09-01,3,Female,False,6.0,6.0,6.0,8,6.0
83951,2018-11-01,4,Female,False,6.0,6.0,6.0,8,6.0
79140,2017-05-01,1,Male,False,8.0,,,1,7.0
79140,2017-09-01,2,Male,False,8.0,,,1,7.0
69042,2016-03-01,1,Male,False,5.0,,,5,
69042,2017-03-01,2,Male,False,5.0,,,5,
101440,2017-06-01,1,Female,False,7.0,,,9,
101440,2017-10-01,2,Female,True,7.0,,,9,
101440,2018-02-01,3,Female,True,7.0,,,9,
43277,2016-05-01,1,Male,False,7.0,4.0,6.0,9,12.0
43277,2016-09-01,2,Male,False,7.0,4.0,6.0,9,12.0
43277,2017-01-01,3,Male,True,7.0,4.0,6.0,9,12.0
43277,2017-09-01,4,Male,True,7.0,4.0,6.0,9,12.0
43277,2017-12-01,5,Male,True,7.0,4.0,6.0,9,12.0
58278,2017-03-01,1,Female,False,8.0,3.0,5.0,3,3.0
43849,2017-03-01,1,Female,False,7.0,,,0,3.0
90889,2017-10-01,1,Female,False,7.0,,,6,6.0
76319,2017-03-01,1,Female,False,4.0,1.0,5.0,8,
76319,2017-06-01,2,Female,True,4.0,1.0,5.0,8,
76319,2017-10-01,3,Female,False,4.0,1.0,5.0,8,
49513,2017-06-01,1,Female,True,5.0,,,7,8.0
24104,2017-11-01,1,Female,False,5.0,,,2,
11568,2017-12-01,1,Female,True,,,,2,
11568,2018-04-01,2,Female,True,,,,2,
9537,2018-08-01,1,Female,False,,,,6,
36912,2016-06-01,1,Female,False,4.0,,5.0,4,10.0
36912,2016-11-01,2,Female,True,4.0,,5.0,4,10.0
36912,2017-03-01,3,Female,False,4.0,,5.0,4,10.0
47120,2016-09-01,1,Female,True,3.0,,,5,5.0
13385,2018-05-01,1,Male,False,,,,9,
95942,2018-10-01,1,Female,False,,,,6,
16961,2017-04-01,1,Female,False,7.0,,,6,4.0
16961,2017-08-01,2,Female,False,7.0,,,6,4.0
16961,2017-12-01,3,Female,False,7.0,,,6,4.0
16961,2018-04-01,4,Female,False,7.0,,,6,4.0
16961,2018-05-01,5,Female,False,7.0,,,6,4.0
54950,2018-04-01,1,Female,False,,,,6,
85237,2016-03-01,1,Female,False,4.0,,7.0,7,10.0
85237,2016-07-01,2,Female,False,4.0,,7.0,7,10.0
85237,2016-11-01,3,Female,False,4.0,,7.0,7,10.0
85237,2017-11-01,4,Female,False,4.0,,7.0,7,10.0
76802,2016-05-01,1,Male,False,3.0,,5.0,5,5.0
2212,2018-05-01,1,Female,False,,,,7,
26393,2017-06-01,1,Male,False,7.0,,,1,
77320,2018-07-01,1,Female,False,6.0,5.0,7.0,1,
94413,2017-06-01,1,Female,False,6.0,4.0,7.0,2,10.0
3014,2017-01-01,1,Female,True,5.0,,,5,8.0
3014,2017-05-01,2,Female,True,5.0,,,5,8.0
33899,2016-11-01,1,Female,False,5.0,,,7,7.0
33899,2017-11-01,2,Female,False,5.0,,,7,7.0
63722,2016-10-01,1,Male,False,6.0,3.0,5.0,6,4.0
13435,2017-07-01,1,Male,False,8.0,,6.0,2,7.0
30570,2016-08-01,1,Male,False,4.0,,5.0,9,6.0
30570,2016-12-01,2,Male,False,4.0,,5.0,9,6.0
30570,2017-11-01,3,Male,False,4.0,,5.0,9,6.0
30570,2018-03-01,4,Male,False,4.0,,5.0,9,6.0
34801,2016-03-01,1,Female,False,3.0,,8.0,1,5.0
34801,2016-07-01,2,Female,True,3.0,,8.0,1,5.0
41786,2016-11-01,1,Male,True,5.0,,,2,2.0
22109,2017-05-01,1,Female,False,3.0,2.0,5.0,9,2.0
22109,2018-05-01,2,Female,True,3.0,2.0,5.0,9,2.0
11811,2016-12-01,1,Female,False,6.0,,,5,4.0
67108,2017-12-01,1,Female,True,6.0,,,8,11.0
67108,2018-04-01,2,Female,False,6.0,,,8,11.0
95684,2016-06-01,1,Female,False,7.0,3.0,6.0,0,11.0
53975,2018-06-01,1,Female,False,,,,8,
74191,2017-05-01,1,Male,False,8.0,,,2,7.0
91385,2018-03-01,1,Male,True,9.0,7.0,5.0,8,2.0
91385,2018-10-01,2,Male,False,9.0,7.0,5.0,8,2.0
37722,2016-12-01,1,Male,False,5.0,,,7,8.0
36852,2018-03-01,1,Male,True,,,,5,
36852,2018-10-01,2,Male,True,,,,5,
61937,2016-03-01,1,Male,False,6.0,3.0,7.0,3,
61937,2017-10-01,2,Male,False,6.0,3.0,7.0,3,
69782,2017-09-01,1,Male,False,,,,7,7.0
69782,2018-01-01,2,Male,False,,,,7,7.0
82751,2016-02-01,1,Female,True,4.0,,4.0,3,8.0
73308,2016-07-01,1,Male,False,3.0,,5.0,8,4.0
60319,2016-11-01,1,Male,True,7.0,,,4,4.0
35380,2017-01-01,1,Male,True,6.0,3.0,6.0,9,
4425,2018-05-01,1,Female,False,,,,8,
64347,2018-05-01,1,Female,False,,,,8,
98846,2018-06-01,1,Male,False,,,,6,
23224,2017-02-01,1,Female,True,4.0,,4.0,8,9.0
23224,2017-06-01,2,Female,True,4.0,,4.0,8,9.0
23224,2017-10-01,3,Female,True,4.0,,4.0,8,9.0
23224,2018-07-01,4,Female,True,4.0,,4.0,8,9.0
76530,2018-01-01,1,Female,False,,,,2,5.0
76530,2018-05-01,2,Female,False,,,,2,5.0
32407,2018-08-01,1,Male,False,,,,9,
62937,2016-12-01,1,Female,False,2.0,,4.0,6,
12751,2017-02-01,1,Female,False,4.0,,,3,1.0
89014,2017-12-01,1,Male,False,,,,2,7.0
1078,2018-04-01,1,Female,False,,,,6,
62514,2016-10-01,1,Male,True,6.0,,,1,6.0
62514,2017-02-01,2,Male,True,6.0,,,1,6.0
44055,2016-05-01,1,Male,False,5.0,,,3,9.0
44055,2016-09-01,2,Male,False,5.0,,,3,9.0
44055,2017-01-01,3,Male,False,5.0,,,3,9.0
33507,2016-08-01,1,Male,False,3.0,,6.0,4,3.0
49615,2017-02-01,1,Female,False,6.0,3.0,7.0,7,7.0
49615,2017-06-01,2,Female,False,6.0,3.0,7.0,7,7.0
7658,2016-11-01,1,Female,False,6.0,,7.0,4,12.0
7658,2017-02-01,2,Female,False,6.0,,7.0,4,12.0
7658,2017-06-01,3,Female,False,6.0,,7.0,4,12.0
102268,2018-05-01,1,Male,False,,,,2,
47775,2018-05-01,1,Female,False,,,,9,
44880,2017-11-01,1,Female,False,,,,5,3.0
70028,2016-07-01,1,Male,False,7.0,4.0,5.0,9,4.0
63336,2018-09-01,1,Male,False,,,,0,
3838,2016-02-01,1,Female,False,6.0,,,8,12.0
3838,2016-06-01,2,Female,False,6.0,,,8,12.0
69944,2017-07-01,1,Female,True,,,,6,8.0
69944,2018-07-01,2,Female,True,,,,6,8.0
64679,2016-11-01,1,Male,True,5.0,4.0,5.0,7,0.0
64679,2017-11-01,2,Male,True,5.0,4.0,5.0,7,0.0
68202,2017-01-01,1,Male,False,6.0,,,1,7.0
5156,2016-10-01,1,Female,False,4.0,,3.0,6,14.0
5156,2017-02-01,2,Female,False,4.0,,3.0,6,14.0
67853,2018-01-01,1,Female,False,,,,6,3.0
24372,2017-01-01,1,Female,False,4.0,,,9,9.0
24372,2017-05-01,2,Female,False,4.0,,,9,9.0
94674,2016-11-01,1,Female,True,7.0,,7.0,4,6.0
7185,2018-03-01,1,Male,False,5.0,4.0,5.0,4,10.0
14959,2018-09-01,1,Male,False,,,,3,
23425,2018-06-01,1,Female,False,7.0,,,1,
19653,2017-02-01,1,Female,False,6.0,,,7,8.0
19653,2017-06-01,2,Female,False,6.0,,,7,8.0
19653,2018-01-01,3,Female,False,6.0,,,7,8.0
31189,2016-06-01,1,Male,True,7.0,5.0,9.0,6,
31189,2016-10-01,2,Male,True,7.0,5.0,9.0,6,
31189,2018-06-01,3,Male,True,7.0,5.0,9.0,6,
45767,2017-01-01,1,Male,False,7.0,3.0,9.0,2,
23947,2018-05-01,1,Female,False,,,,8,
56499,2018-01-01,1,Female,True,,,,4,7.0
87430,2017-02-01,1,Female,False,3.0,,,3,
40268,2016-08-01,1,Female,False,2.0,,3.0,0,10.0
27542,2017-05-01,1,Female,False,8.0,3.0,5.0,3,
57470,2017-07-01,1,Male,True,,,,9,8.0
57470,2018-03-01,2,Male,False,,,,9,8.0
57470,2018-07-01,3,Male,False,,,,9,8.0
59692,2017-06-01,1,Female,False,,,,0,8.0
41990,2018-05-01,1,Male,False,,,,9,
90455,2017-06-01,1,Male,False,6.0,,,7,1.0
40511,2017-03-01,1,Female,False,9.0,5.0,7.0,8,6.0
40511,2017-11-01,2,Female,False,9.0,5.0,7.0,8,6.0
47323,2017-12-01,1,Female,False,,,,6,13.0
47323,2018-04-01,2,Female,False,,,,6,13.0
47323,2018-05-01,3,Female,False,,,,6,13.0
88242,2016-06-01,1,Female,False,5.0,,6.0,3,7.0
80953,2018-02-01,1,Male,False,,,,1,
5948,2018-09-01,1,Male,False,7.0,,,3,
24073,2016-02-01,1,Male,False,6.0,3.0,5.0,9,6.0
24073,2016-06-01,2,Male,False,6.0,3.0,5.0,9,6.0
24073,2016-10-01,3,Male,False,6.0,3.0,5.0,9,6.0
24073,2017-01-01,4,Male,False,6.0,3.0,5.0,9,6.0
17096,2016-04-01,1,Female,False,6.0,,6.0,8,4.0
17096,2016-08-01,2,Female,True,6.0,,6.0,8,4.0
17096,2016-12-01,3,Female,True,6.0,,6.0,8,4.0
76876,2018-06-01,1,Female,False,3.0,,,9,
76876,2018-08-01,2,Female,False,3.0,,,9,
81125,2016-02-01,1,Male,False,7.0,6.0,6.0,7,11.0
81125,2017-06-01,2,Male,False,7.0,6.0,6.0,7,11.0
2093,2017-04-01,1,Male,False,9.0,,,3,10.0
2093,2017-08-01,2,Male,False,9.0,,,3,10.0
76892,2018-08-01,1,Female,False,,,,5,
55282,2016-02-01,1,Female,False,6.0,2.0,5.0,7,9.0
55282,2016-09-01,2,Female,True,6.0,2.0,5.0,7,9.0
8823,2017-02-01,1,Female,False,4.0,4.0,5.0,5,7.0
62605,2016-08-01,1,Female,True,4.0,,,8,7.0
58027,2016-08-01,1,Female,False,6.0,,,7,
58027,2016-12-01,2,Female,False,6.0,,,7,
58027,2017-05-01,3,Female,True,6.0,,,7,
58027,2017-08-01,4,Female,True,6.0,,,7,
58027,2018-01-01,5,Female,False,6.0,,,7,
58027,2018-04-01,6,Female,False,6.0,,,7,
74135,2017-05-01,1,Female,False,3.0,4.0,4.0,7,
101362,2017-12-01,1,Male,False,,,,3,1.0
101362,2018-09-01,2,Male,False,,,,3,1.0
